,text,label
171,"You can't even take care of yourself, fuckin hobo",1
172,"You can't even take care of yourself, fuckin drifter",1
173,"You can't even take care of yourself, fuckin beggar",1
174,"You can't even take care of yourself, fuckin vagrant",1
175,"You can't even take care of yourself, fuckin codger",1
176,"You can't even take care of yourself, fuckin grandpa",1
177,"You can't even take care of yourself, fuckin oldie",1
178,"You can't even take care of yourself, fuckin geezer",1
179,"You can't even take care of yourself, fuckin elder",1
180,"Hey weirdo! Yours is an illness and the sick should not mix with others, you should be left behind",1
181,"Hey lame! Yours is an illness and the sick should not mix with others, you should be left behind",1
182,"Hey cripple! Yours is an illness and the sick should not mix with others, you should be left behind",1
183,"Hey invalid! Yours is an illness and the sick should not mix with others, you should be left behind",1
184,"Hey inferm! Yours is an illness and the sick should not mix with others, you should be left behind",1
185,"You should seriously think about killing yourselve weirdo, you'd be doing everyone a favour.",1
186,"You should seriously think about killing yourselve lame, you'd be doing everyone a favour.",1
187,"You should seriously think about killing yourselve cripple, you'd be doing everyone a favour.",1
188,"You should seriously think about killing yourselve invalid, you'd be doing everyone a favour.",1
189,"You should seriously think about killing yourselve inferm, you'd be doing everyone a favour.",1
190,"What's wrong with you? Now I remember, you are a fucking weirdo",1
191,"What's wrong with you? Now I remember, you are a fucking lame",1
192,"What's wrong with you? Now I remember, you are a fucking cripple",1
193,"What's wrong with you? Now I remember, you are a fucking invalid",1
194,"What's wrong with you? Now I remember, you are a fucking inferm",1
195,Why does everyone treat you so special? You're only a fucking weirdo,1
196,Why does everyone treat you so special? You're only a fucking lame,1
197,Why does everyone treat you so special? You're only a fucking cripple,1
198,Why does everyone treat you so special? You're only a fucking invalid,1
199,Why does everyone treat you so special? You're only a fucking inferm,1
200,"Today you forgot to take your pills, fucking weirdo",1
201,"Today you forgot to take your pills, fucking lame",1
202,"Today you forgot to take your pills, fucking cripple",1
203,"Today you forgot to take your pills, fucking invalid",1
204,"Today you forgot to take your pills, fucking inferm",1
205,"Stay away from me weirdo, I don't want to be infected",1
206,"Stay away from me lame, I don't want to be infected",1
207,"Stay away from me cripple, I don't want to be infected",1
208,"Stay away from me invalid, I don't want to be infected",1
209,"Stay away from me inferm, I don't want to be infected",1
210,"Stay away from me tramp, I don't want to be infected",1
211,"Stay away from me hobo, I don't want to be infected",1
212,"Stay away from me drifter, I don't want to be infected",1
213,"Stay away from me beggar, I don't want to be infected",1
214,"Stay away from me vagrant, I don't want to be infected",1
215,"Stay away from me codger, I don't want to be infected",1
216,"Stay away from me grandpa, I don't want to be infected",1
217,"Stay away from me oldie, I don't want to be infected",1
218,"Stay away from me geezer, I don't want to be infected",1
219,"Stay away from me elder, I don't want to be infected",1
